rank_2025,institution_name,location,university_rating,gre_score,toefl_score,sop,lor,cgpa,research,chance_of_admit
59.0,Ludwig-Maximilians-Universität München,Germany,5,327,108,5.0,3.5,9.13,1,0.87
59.0,Ludwig-Maximilians-Universität München,Germany,5,329,113,5.0,4.5,9.45,1,0.89
59.0,Ludwig-Maximilians-Universität München,Germany,5,331,116,4.0,4.0,9.26,1,0.93
59.0,Ludwig-Maximilians-Universität München,Germany,5,336,118,4.5,4.0,9.19,1,0.92
59.0,Ludwig-Maximilians-Universität München,Germany,5,324,114,5.0,4.5,9.08,1,0.89
59.0,Ludwig-Maximilians-Universität München,Germany,5,332,118,5.0,5.0,9.47,1,0.94
59.0,Ludwig-Maximilians-Universität München,Germany,5,323,108,4.0,4.0,8.74,1,0.81
59.0,Ludwig-Maximilians-Universität München,Germany,5,324,107,3.5,4.0,8.66,1,0.81
59.0,Ludwig-Maximilians-Universität München,Germany,5,338,115,4.5,5.0,9.23,1,0.91
59.0,Ludwig-Maximilians-Universität München,Germany,5,335,117,5.0,5.0,9.82,1,0.96
59.0,Ludwig-Maximilians-Universität München,Germany,5,334,119,4.5,5.0,9.54,1,0.94
59.0,Ludwig-Maximilians-Universität München,Germany,5,325,114,4.0,5.0,9.46,1,0.91
59.0,Ludwig-Maximilians-Universität München,Germany,5,323,111,4.0,5.0,9.86,1,0.92
59.0,Ludwig-Maximilians-Universität München,Germany,5,340,115,5.0,4.5,9.06,1,0.95
59.0,Ludwig-Maximilians-Universität München,Germany,5,321,114,4.5,4.5,9.16,1,0.87
59.0,Ludwig-Maximilians-Universität München,Germany,5,324,113,4.0,5.0,9.25,1,0.92
59.0,Ludwig-Maximilians-Universität München,Germany,5,328,116,4.5,5.0,9.08,1,0.91
59.0,Ludwig-Maximilians-Universität München,Germany,5,318,101,3.5,5.0,8.78,1,0.78
59.0,Ludwig-Maximilians-Universität München,Germany,5,320,110,4.0,4.0,9.27,1,0.87
59.0,Ludwig-Maximilians-Universität München,Germany,5,304,103,5.0,3.0,7.92,0,0.71
59.0,Ludwig-Maximilians-Universität München,Germany,5,332,108,4.5,4.0,9.02,1,0.87
59.0,Ludwig-Maximilians-Universität München,Germany,5,337,117,5.0,5.0,9.87,1,0.96
59.0,Ludwig-Maximilians-Universität München,Germany,5,330,120,4.5,5.0,9.56,1,0.93
60.0,Universiti Malaya (UM),Malaysia,5,330,115,4.5,3.0,9.34,1,0.9
60.0,Universiti Malaya (UM),Malaysia,5,328,116,5.0,5.0,9.5,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,334,119,5.0,4.5,9.7,1,0.95
60.0,Universiti Malaya (UM),Malaysia,5,336,119,4.0,3.5,9.8,1,0.97
60.0,Universiti Malaya (UM),Malaysia,5,340,120,4.5,4.5,9.6,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,322,109,4.5,3.5,8.8,0,0.76
60.0,Universiti Malaya (UM),Malaysia,5,340,114,4.0,4.0,9.6,1,0.9
60.0,Universiti Malaya (UM),Malaysia,5,331,112,4.0,5.0,9.8,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,320,110,5.0,5.0,9.2,1,0.88
60.0,Universiti Malaya (UM),Malaysia,5,326,113,4.5,4.0,9.4,1,0.91
60.0,Universiti Malaya (UM),Malaysia,5,322,110,5.0,4.0,9.1,1,0.88
60.0,Universiti Malaya (UM),Malaysia,5,329,114,4.0,5.0,9.3,1,0.86
60.0,Universiti Malaya (UM),Malaysia,5,339,119,4.5,4.0,9.7,0,0.89
60.0,Universiti Malaya (UM),Malaysia,5,332,118,5.0,5.0,9.64,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,336,112,5.0,5.0,9.76,1,0.96
60.0,Universiti Malaya (UM),Malaysia,5,321,111,5.0,5.0,9.45,1,0.93
60.0,Universiti Malaya (UM),Malaysia,5,320,110,5.0,4.5,9.22,1,0.92
60.0,Universiti Malaya (UM),Malaysia,5,322,115,4.0,4.5,9.36,1,0.92
60.0,Universiti Malaya (UM),Malaysia,5,340,115,4.5,4.5,9.45,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,331,116,5.0,5.0,9.38,1,0.93
60.0,Universiti Malaya (UM),Malaysia,5,304,103,5.0,4.0,8.64,0,0.68
60.0,Universiti Malaya (UM),Malaysia,5,305,108,3.0,3.0,8.48,0,0.61
60.0,Universiti Malaya (UM),Malaysia,5,327,104,3.0,3.5,8.84,1,0.71
60.0,Universiti Malaya (UM),Malaysia,5,335,117,5.0,5.0,9.56,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,334,119,4.5,4.5,9.48,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,333,118,5.0,5.0,9.35,1,0.92
60.0,Universiti Malaya (UM),Malaysia,5,339,114,4.0,4.5,9.76,1,0.96
60.0,Universiti Malaya (UM),Malaysia,5,303,105,5.0,4.5,8.65,0,0.77
60.0,Universiti Malaya (UM),Malaysia,5,309,105,3.5,3.5,8.56,0,0.71
60.0,Universiti Malaya (UM),Malaysia,5,323,112,4.0,4.5,8.78,0,0.79
60.0,Universiti Malaya (UM),Malaysia,5,333,113,4.0,4.0,9.28,1,0.89
60.0,Universiti Malaya (UM),Malaysia,5,331,115,4.0,3.5,9.44,1,0.92
60.0,Universiti Malaya (UM),Malaysia,5,332,116,5.0,5.0,9.28,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,321,112,5.0,5.0,9.06,1,0.86
60.0,Universiti Malaya (UM),Malaysia,5,322,110,4.5,4.0,8.97,0,0.78
60.0,Universiti Malaya (UM),Malaysia,5,334,117,4.0,4.5,9.07,1,0.89
60.0,Universiti Malaya (UM),Malaysia,5,335,118,4.5,3.5,9.44,1,0.93
60.0,Universiti Malaya (UM),Malaysia,5,331,115,4.5,3.5,9.36,1,0.93
60.0,Universiti Malaya (UM),Malaysia,5,324,112,5.0,5.0,9.08,1,0.88
60.0,Universiti Malaya (UM),Malaysia,5,324,111,4.5,4.0,9.16,1,0.9
60.0,Universiti Malaya (UM),Malaysia,5,323,110,4.0,5.0,8.98,1,0.87
60.0,Universiti Malaya (UM),Malaysia,5,322,114,4.5,4.0,8.94,1,0.86
60.0,Universiti Malaya (UM),Malaysia,5,336,118,4.5,5.0,9.53,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,340,120,4.5,4.5,9.91,1,0.97
60.0,Universiti Malaya (UM),Malaysia,5,334,120,4.0,5.0,9.87,1,0.97
60.0,Universiti Malaya (UM),Malaysia,5,333,119,5.0,4.5,9.78,1,0.96
60.0,Universiti Malaya (UM),Malaysia,5,330,116,5.0,4.5,9.36,1,0.93
60.0,Universiti Malaya (UM),Malaysia,5,330,113,5.0,4.0,9.31,1,0.91
60.0,Universiti Malaya (UM),Malaysia,5,326,111,4.5,4.0,9.23,1,0.88
60.0,Universiti Malaya (UM),Malaysia,5,329,114,4.5,5.0,9.19,1,0.86
60.0,Universiti Malaya (UM),Malaysia,5,327,108,5.0,3.5,9.13,1,0.87
60.0,Universiti Malaya (UM),Malaysia,5,329,113,5.0,4.5,9.45,1,0.89
60.0,Universiti Malaya (UM),Malaysia,5,331,116,4.0,4.0,9.26,1,0.93
60.0,Universiti Malaya (UM),Malaysia,5,336,118,4.5,4.0,9.19,1,0.92
60.0,Universiti Malaya (UM),Malaysia,5,324,114,5.0,4.5,9.08,1,0.89
60.0,Universiti Malaya (UM),Malaysia,5,332,118,5.0,5.0,9.47,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,323,108,4.0,4.0,8.74,1,0.81
60.0,Universiti Malaya (UM),Malaysia,5,324,107,3.5,4.0,8.66,1,0.81
60.0,Universiti Malaya (UM),Malaysia,5,338,115,4.5,5.0,9.23,1,0.91
60.0,Universiti Malaya (UM),Malaysia,5,335,117,5.0,5.0,9.82,1,0.96
60.0,Universiti Malaya (UM),Malaysia,5,334,119,4.5,5.0,9.54,1,0.94
60.0,Universiti Malaya (UM),Malaysia,5,325,114,4.0,5.0,9.46,1,0.91
60.0,Universiti Malaya (UM),Malaysia,5,323,111,4.0,5.0,9.86,1,0.92
60.0,Universiti Malaya (UM),Malaysia,5,340,115,5.0,4.5,9.06,1,0.95
60.0,Universiti Malaya (UM),Malaysia,5,321,114,4.5,4.5,9.16,1,0.87
60.0,Universiti Malaya (UM),Malaysia,5,324,113,4.0,5.0,9.25,1,0.92
60.0,Universiti Malaya (UM),Malaysia,5,328,116,4.5,5.0,9.08,1,0.91
60.0,Universiti Malaya (UM),Malaysia,5,318,101,3.5,5.0,8.78,1,0.78
60.0,Universiti Malaya (UM),Malaysia,5,320,110,4.0,4.0,9.27,1,0.87
60.0,Universiti Malaya (UM),Malaysia,5,304,103,5.0,3.0,7.92,0,0.71
60.0,Universiti Malaya (UM),Malaysia,5,332,108,4.5,4.0,9.02,1,0.87
60.0,Universiti Malaya (UM),Malaysia,5,337,117,5.0,5.0,9.87,1,0.96
60.0,Universiti Malaya (UM),Malaysia,5,330,120,4.5,5.0,9.56,1,0.93
61.0,Duke University,United States,5,330,115,4.5,3.0,9.34,1,0.9
61.0,Duke University,United States,5,328,116,5.0,5.0,9.5,1,0.94
61.0,Duke University,United States,5,334,119,5.0,4.5,9.7,1,0.95
61.0,Duke University,United States,5,336,119,4.0,3.5,9.8,1,0.97
61.0,Duke University,United States,5,340,120,4.5,4.5,9.6,1,0.94
61.0,Duke University,United States,5,322,109,4.5,3.5,8.8,0,0.76
61.0,Duke University,United States,5,340,114,4.0,4.0,9.6,1,0.9
61.0,Duke University,United States,5,331,112,4.0,5.0,9.8,1,0.94
61.0,Duke University,United States,5,320,110,5.0,5.0,9.2,1,0.88
61.0,Duke University,United States,5,326,113,4.5,4.0,9.4,1,0.91
61.0,Duke University,United States,5,322,110,5.0,4.0,9.1,1,0.88
61.0,Duke University,United States,5,329,114,4.0,5.0,9.3,1,0.86
61.0,Duke University,United States,5,339,119,4.5,4.0,9.7,0,0.89
61.0,Duke University,United States,5,332,118,5.0,5.0,9.64,1,0.94
61.0,Duke University,United States,5,336,112,5.0,5.0,9.76,1,0.96
61.0,Duke University,United States,5,321,111,5.0,5.0,9.45,1,0.93
61.0,Duke University,United States,5,320,110,5.0,4.5,9.22,1,0.92
61.0,Duke University,United States,5,322,115,4.0,4.5,9.36,1,0.92
61.0,Duke University,United States,5,340,115,4.5,4.5,9.45,1,0.94
61.0,Duke University,United States,5,331,116,5.0,5.0,9.38,1,0.93
61.0,Duke University,United States,5,304,103,5.0,4.0,8.64,0,0.68
61.0,Duke University,United States,5,305,108,3.0,3.0,8.48,0,0.61
61.0,Duke University,United States,5,327,104,3.0,3.5,8.84,1,0.71
61.0,Duke University,United States,5,335,117,5.0,5.0,9.56,1,0.94
61.0,Duke University,United States,5,334,119,4.5,4.5,9.48,1,0.94
61.0,Duke University,United States,5,333,118,5.0,5.0,9.35,1,0.92
61.0,Duke University,United States,5,339,114,4.0,4.5,9.76,1,0.96
61.0,Duke University,United States,5,303,105,5.0,4.5,8.65,0,0.77
61.0,Duke University,United States,5,309,105,3.5,3.5,8.56,0,0.71
61.0,Duke University,United States,5,323,112,4.0,4.5,8.78,0,0.79
61.0,Duke University,United States,5,333,113,4.0,4.0,9.28,1,0.89
61.0,Duke University,United States,5,331,115,4.0,3.5,9.44,1,0.92
61.0,Duke University,United States,5,332,116,5.0,5.0,9.28,1,0.94
61.0,Duke University,United States,5,321,112,5.0,5.0,9.06,1,0.86
61.0,Duke University,United States,5,322,110,4.5,4.0,8.97,0,0.78
61.0,Duke University,United States,5,334,117,4.0,4.5,9.07,1,0.89
61.0,Duke University,United States,5,335,118,4.5,3.5,9.44,1,0.93
61.0,Duke University,United States,5,331,115,4.5,3.5,9.36,1,0.93
61.0,Duke University,United States,5,324,112,5.0,5.0,9.08,1,0.88
61.0,Duke University,United States,5,324,111,4.5,4.0,9.16,1,0.9
61.0,Duke University,United States,5,323,110,4.0,5.0,8.98,1,0.87
61.0,Duke University,United States,5,322,114,4.5,4.0,8.94,1,0.86
61.0,Duke University,United States,5,336,118,4.5,5.0,9.53,1,0.94
61.0,Duke University,United States,5,340,120,4.5,4.5,9.91,1,0.97
61.0,Duke University,United States,5,334,120,4.0,5.0,9.87,1,0.97
61.0,Duke University,United States,5,333,119,5.0,4.5,9.78,1,0.96
61.0,Duke University,United States,5,330,116,5.0,4.5,9.36,1,0.93
61.0,Duke University,United States,5,330,113,5.0,4.0,9.31,1,0.91
61.0,Duke University,United States,5,326,111,4.5,4.0,9.23,1,0.88
61.0,Duke University,United States,5,329,114,4.5,5.0,9.19,1,0.86
61.0,Duke University,United States,5,327,108,5.0,3.5,9.13,1,0.87
61.0,Duke University,United States,5,329,113,5.0,4.5,9.45,1,0.89
61.0,Duke University,United States,5,331,116,4.0,4.0,9.26,1,0.93
61.0,Duke University,United States,5,336,118,4.5,4.0,9.19,1,0.92
61.0,Duke University,United States,5,324,114,5.0,4.5,9.08,1,0.89
61.0,Duke University,United States,5,332,118,5.0,5.0,9.47,1,0.94
61.0,Duke University,United States,5,323,108,4.0,4.0,8.74,1,0.81
61.0,Duke University,United States,5,324,107,3.5,4.0,8.66,1,0.81
61.0,Duke University,United States,5,338,115,4.5,5.0,9.23,1,0.91
61.0,Duke University,United States,5,335,117,5.0,5.0,9.82,1,0.96
61.0,Duke University,United States,5,334,119,4.5,5.0,9.54,1,0.94
61.0,Duke University,United States,5,325,114,4.0,5.0,9.46,1,0.91
61.0,Duke University,United States,5,323,111,4.0,5.0,9.86,1,0.92
61.0,Duke University,United States,5,340,115,5.0,4.5,9.06,1,0.95
61.0,Duke University,United States,5,321,114,4.5,4.5,9.16,1,0.87
61.0,Duke University,United States,5,324,113,4.0,5.0,9.25,1,0.92
61.0,Duke University,United States,5,328,116,4.5,5.0,9.08,1,0.91
61.0,Duke University,United States,5,318,101,3.5,5.0,8.78,1,0.78
61.0,Duke University,United States,5,320,110,4.0,4.0,9.27,1,0.87
61.0,Duke University,United States,5,304,103,5.0,3.0,7.92,0,0.71
61.0,Duke University,United States,5,332,108,4.5,4.0,9.02,1,0.87
61.0,Duke University,United States,5,337,117,5.0,5.0,9.87,1,0.96
61.0,Duke University,United States,5,330,120,4.5,5.0,9.56,1,0.93
62.0,City University of Hong Kong,Hong Kong SAR,5,330,115,4.5,3.0,9.34,1,0.9
62.0,City University of Hong Kong,Hong Kong SAR,5,328,116,5.0,5.0,9.5,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,334,119,5.0,4.5,9.7,1,0.95
62.0,City University of Hong Kong,Hong Kong SAR,5,336,119,4.0,3.5,9.8,1,0.97
62.0,City University of Hong Kong,Hong Kong SAR,5,340,120,4.5,4.5,9.6,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,322,109,4.5,3.5,8.8,0,0.76
62.0,City University of Hong Kong,Hong Kong SAR,5,340,114,4.0,4.0,9.6,1,0.9
62.0,City University of Hong Kong,Hong Kong SAR,5,331,112,4.0,5.0,9.8,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,320,110,5.0,5.0,9.2,1,0.88
62.0,City University of Hong Kong,Hong Kong SAR,5,326,113,4.5,4.0,9.4,1,0.91
62.0,City University of Hong Kong,Hong Kong SAR,5,322,110,5.0,4.0,9.1,1,0.88
62.0,City University of Hong Kong,Hong Kong SAR,5,329,114,4.0,5.0,9.3,1,0.86
62.0,City University of Hong Kong,Hong Kong SAR,5,339,119,4.5,4.0,9.7,0,0.89
62.0,City University of Hong Kong,Hong Kong SAR,5,332,118,5.0,5.0,9.64,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,336,112,5.0,5.0,9.76,1,0.96
62.0,City University of Hong Kong,Hong Kong SAR,5,321,111,5.0,5.0,9.45,1,0.93
62.0,City University of Hong Kong,Hong Kong SAR,5,320,110,5.0,4.5,9.22,1,0.92
62.0,City University of Hong Kong,Hong Kong SAR,5,322,115,4.0,4.5,9.36,1,0.92
62.0,City University of Hong Kong,Hong Kong SAR,5,340,115,4.5,4.5,9.45,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,331,116,5.0,5.0,9.38,1,0.93
62.0,City University of Hong Kong,Hong Kong SAR,5,304,103,5.0,4.0,8.64,0,0.68
62.0,City University of Hong Kong,Hong Kong SAR,5,305,108,3.0,3.0,8.48,0,0.61
62.0,City University of Hong Kong,Hong Kong SAR,5,327,104,3.0,3.5,8.84,1,0.71
62.0,City University of Hong Kong,Hong Kong SAR,5,335,117,5.0,5.0,9.56,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,334,119,4.5,4.5,9.48,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,333,118,5.0,5.0,9.35,1,0.92
62.0,City University of Hong Kong,Hong Kong SAR,5,339,114,4.0,4.5,9.76,1,0.96
62.0,City University of Hong Kong,Hong Kong SAR,5,303,105,5.0,4.5,8.65,0,0.77
62.0,City University of Hong Kong,Hong Kong SAR,5,309,105,3.5,3.5,8.56,0,0.71
62.0,City University of Hong Kong,Hong Kong SAR,5,323,112,4.0,4.5,8.78,0,0.79
62.0,City University of Hong Kong,Hong Kong SAR,5,333,113,4.0,4.0,9.28,1,0.89
62.0,City University of Hong Kong,Hong Kong SAR,5,331,115,4.0,3.5,9.44,1,0.92
62.0,City University of Hong Kong,Hong Kong SAR,5,332,116,5.0,5.0,9.28,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,321,112,5.0,5.0,9.06,1,0.86
62.0,City University of Hong Kong,Hong Kong SAR,5,322,110,4.5,4.0,8.97,0,0.78
62.0,City University of Hong Kong,Hong Kong SAR,5,334,117,4.0,4.5,9.07,1,0.89
62.0,City University of Hong Kong,Hong Kong SAR,5,335,118,4.5,3.5,9.44,1,0.93
62.0,City University of Hong Kong,Hong Kong SAR,5,331,115,4.5,3.5,9.36,1,0.93
62.0,City University of Hong Kong,Hong Kong SAR,5,324,112,5.0,5.0,9.08,1,0.88
62.0,City University of Hong Kong,Hong Kong SAR,5,324,111,4.5,4.0,9.16,1,0.9
62.0,City University of Hong Kong,Hong Kong SAR,5,323,110,4.0,5.0,8.98,1,0.87
62.0,City University of Hong Kong,Hong Kong SAR,5,322,114,4.5,4.0,8.94,1,0.86
62.0,City University of Hong Kong,Hong Kong SAR,5,336,118,4.5,5.0,9.53,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,340,120,4.5,4.5,9.91,1,0.97
62.0,City University of Hong Kong,Hong Kong SAR,5,334,120,4.0,5.0,9.87,1,0.97
62.0,City University of Hong Kong,Hong Kong SAR,5,333,119,5.0,4.5,9.78,1,0.96
62.0,City University of Hong Kong,Hong Kong SAR,5,330,116,5.0,4.5,9.36,1,0.93
62.0,City University of Hong Kong,Hong Kong SAR,5,330,113,5.0,4.0,9.31,1,0.91
62.0,City University of Hong Kong,Hong Kong SAR,5,326,111,4.5,4.0,9.23,1,0.88
62.0,City University of Hong Kong,Hong Kong SAR,5,329,114,4.5,5.0,9.19,1,0.86
62.0,City University of Hong Kong,Hong Kong SAR,5,327,108,5.0,3.5,9.13,1,0.87
62.0,City University of Hong Kong,Hong Kong SAR,5,329,113,5.0,4.5,9.45,1,0.89
62.0,City University of Hong Kong,Hong Kong SAR,5,331,116,4.0,4.0,9.26,1,0.93
62.0,City University of Hong Kong,Hong Kong SAR,5,336,118,4.5,4.0,9.19,1,0.92
62.0,City University of Hong Kong,Hong Kong SAR,5,324,114,5.0,4.5,9.08,1,0.89
62.0,City University of Hong Kong,Hong Kong SAR,5,332,118,5.0,5.0,9.47,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,323,108,4.0,4.0,8.74,1,0.81
62.0,City University of Hong Kong,Hong Kong SAR,5,324,107,3.5,4.0,8.66,1,0.81
62.0,City University of Hong Kong,Hong Kong SAR,5,338,115,4.5,5.0,9.23,1,0.91
62.0,City University of Hong Kong,Hong Kong SAR,5,335,117,5.0,5.0,9.82,1,0.96
62.0,City University of Hong Kong,Hong Kong SAR,5,334,119,4.5,5.0,9.54,1,0.94
62.0,City University of Hong Kong,Hong Kong SAR,5,325,114,4.0,5.0,9.46,1,0.91
62.0,City University of Hong Kong,Hong Kong SAR,5,323,111,4.0,5.0,9.86,1,0.92
62.0,City University of Hong Kong,Hong Kong SAR,5,340,115,5.0,4.5,9.06,1,0.95
62.0,City University of Hong Kong,Hong Kong SAR,5,321,114,4.5,4.5,9.16,1,0.87
62.0,City University of Hong Kong,Hong Kong SAR,5,324,113,4.0,5.0,9.25,1,0.92
62.0,City University of Hong Kong,Hong Kong SAR,5,328,116,4.5,5.0,9.08,1,0.91
62.0,City University of Hong Kong,Hong Kong SAR,5,318,101,3.5,5.0,8.78,1,0.78
62.0,City University of Hong Kong,Hong Kong SAR,5,320,110,4.0,4.0,9.27,1,0.87
62.0,City University of Hong Kong,Hong Kong SAR,5,304,103,5.0,3.0,7.92,0,0.71
62.0,City University of Hong Kong,Hong Kong SAR,5,332,108,4.5,4.0,9.02,1,0.87
62.0,City University of Hong Kong,Hong Kong SAR,5,337,117,5.0,5.0,9.87,1,0.96
62.0,City University of Hong Kong,Hong Kong SAR,5,330,120,4.5,5.0,9.56,1,0.93
63.0,KU Leuven,Belgium,5,330,115,4.5,3.0,9.34,1,0.9
63.0,KU Leuven,Belgium,5,328,116,5.0,5.0,9.5,1,0.94
63.0,KU Leuven,Belgium,5,334,119,5.0,4.5,9.7,1,0.95
63.0,KU Leuven,Belgium,5,336,119,4.0,3.5,9.8,1,0.97
63.0,KU Leuven,Belgium,5,340,120,4.5,4.5,9.6,1,0.94
63.0,KU Leuven,Belgium,5,322,109,4.5,3.5,8.8,0,0.76
63.0,KU Leuven,Belgium,5,340,114,4.0,4.0,9.6,1,0.9
63.0,KU Leuven,Belgium,5,331,112,4.0,5.0,9.8,1,0.94
63.0,KU Leuven,Belgium,5,320,110,5.0,5.0,9.2,1,0.88
63.0,KU Leuven,Belgium,5,326,113,4.5,4.0,9.4,1,0.91
63.0,KU Leuven,Belgium,5,322,110,5.0,4.0,9.1,1,0.88
63.0,KU Leuven,Belgium,5,329,114,4.0,5.0,9.3,1,0.86
63.0,KU Leuven,Belgium,5,339,119,4.5,4.0,9.7,0,0.89
63.0,KU Leuven,Belgium,5,332,118,5.0,5.0,9.64,1,0.94
63.0,KU Leuven,Belgium,5,336,112,5.0,5.0,9.76,1,0.96
63.0,KU Leuven,Belgium,5,321,111,5.0,5.0,9.45,1,0.93
63.0,KU Leuven,Belgium,5,320,110,5.0,4.5,9.22,1,0.92
63.0,KU Leuven,Belgium,5,322,115,4.0,4.5,9.36,1,0.92
63.0,KU Leuven,Belgium,5,340,115,4.5,4.5,9.45,1,0.94
63.0,KU Leuven,Belgium,5,331,116,5.0,5.0,9.38,1,0.93
63.0,KU Leuven,Belgium,5,304,103,5.0,4.0,8.64,0,0.68
63.0,KU Leuven,Belgium,5,305,108,3.0,3.0,8.48,0,0.61
63.0,KU Leuven,Belgium,5,327,104,3.0,3.5,8.84,1,0.71
63.0,KU Leuven,Belgium,5,335,117,5.0,5.0,9.56,1,0.94
63.0,KU Leuven,Belgium,5,334,119,4.5,4.5,9.48,1,0.94
63.0,KU Leuven,Belgium,5,333,118,5.0,5.0,9.35,1,0.92
63.0,KU Leuven,Belgium,5,339,114,4.0,4.5,9.76,1,0.96
63.0,KU Leuven,Belgium,5,303,105,5.0,4.5,8.65,0,0.77
63.0,KU Leuven,Belgium,5,309,105,3.5,3.5,8.56,0,0.71
63.0,KU Leuven,Belgium,5,323,112,4.0,4.5,8.78,0,0.79
63.0,KU Leuven,Belgium,5,333,113,4.0,4.0,9.28,1,0.89
63.0,KU Leuven,Belgium,5,331,115,4.0,3.5,9.44,1,0.92
63.0,KU Leuven,Belgium,5,332,116,5.0,5.0,9.28,1,0.94
63.0,KU Leuven,Belgium,5,321,112,5.0,5.0,9.06,1,0.86
63.0,KU Leuven,Belgium,5,322,110,4.5,4.0,8.97,0,0.78
63.0,KU Leuven,Belgium,5,334,117,4.0,4.5,9.07,1,0.89
63.0,KU Leuven,Belgium,5,335,118,4.5,3.5,9.44,1,0.93
63.0,KU Leuven,Belgium,5,331,115,4.5,3.5,9.36,1,0.93
63.0,KU Leuven,Belgium,5,324,112,5.0,5.0,9.08,1,0.88
63.0,KU Leuven,Belgium,5,324,111,4.5,4.0,9.16,1,0.9
63.0,KU Leuven,Belgium,5,323,110,4.0,5.0,8.98,1,0.87
63.0,KU Leuven,Belgium,5,322,114,4.5,4.0,8.94,1,0.86
63.0,KU Leuven,Belgium,5,336,118,4.5,5.0,9.53,1,0.94
63.0,KU Leuven,Belgium,5,340,120,4.5,4.5,9.91,1,0.97
63.0,KU Leuven,Belgium,5,334,120,4.0,5.0,9.87,1,0.97
63.0,KU Leuven,Belgium,5,333,119,5.0,4.5,9.78,1,0.96
63.0,KU Leuven,Belgium,5,330,116,5.0,4.5,9.36,1,0.93
63.0,KU Leuven,Belgium,5,330,113,5.0,4.0,9.31,1,0.91
63.0,KU Leuven,Belgium,5,326,111,4.5,4.0,9.23,1,0.88
63.0,KU Leuven,Belgium,5,329,114,4.5,5.0,9.19,1,0.86
63.0,KU Leuven,Belgium,5,327,108,5.0,3.5,9.13,1,0.87
63.0,KU Leuven,Belgium,5,329,113,5.0,4.5,9.45,1,0.89
63.0,KU Leuven,Belgium,5,331,116,4.0,4.0,9.26,1,0.93
63.0,KU Leuven,Belgium,5,336,118,4.5,4.0,9.19,1,0.92
63.0,KU Leuven,Belgium,5,324,114,5.0,4.5,9.08,1,0.89
63.0,KU Leuven,Belgium,5,332,118,5.0,5.0,9.47,1,0.94
63.0,KU Leuven,Belgium,5,323,108,4.0,4.0,8.74,1,0.81
63.0,KU Leuven,Belgium,5,324,107,3.5,4.0,8.66,1,0.81
63.0,KU Leuven,Belgium,5,338,115,4.5,5.0,9.23,1,0.91
63.0,KU Leuven,Belgium,5,335,117,5.0,5.0,9.82,1,0.96
63.0,KU Leuven,Belgium,5,334,119,4.5,5.0,9.54,1,0.94
63.0,KU Leuven,Belgium,5,325,114,4.0,5.0,9.46,1,0.91
63.0,KU Leuven,Belgium,5,323,111,4.0,5.0,9.86,1,0.92
63.0,KU Leuven,Belgium,5,340,115,5.0,4.5,9.06,1,0.95
63.0,KU Leuven,Belgium,5,321,114,4.5,4.5,9.16,1,0.87
63.0,KU Leuven,Belgium,5,324,113,4.0,5.0,9.25,1,0.92
63.0,KU Leuven,Belgium,5,328,116,4.5,5.0,9.08,1,0.91
63.0,KU Leuven,Belgium,5,318,101,3.5,5.0,8.78,1,0.78
63.0,KU Leuven,Belgium,5,320,110,4.0,4.0,9.27,1,0.87
63.0,KU Leuven,Belgium,5,304,103,5.0,3.0,7.92,0,0.71
63.0,KU Leuven,Belgium,5,332,108,4.5,4.0,9.02,1,0.87
63.0,KU Leuven,Belgium,5,337,117,5.0,5.0,9.87,1,0.96
63.0,KU Leuven,Belgium,5,330,120,4.5,5.0,9.56,1,0.93
63.0,Sorbonne University,France,5,330,115,4.5,3.0,9.34,1,0.9
63.0,Sorbonne University,France,5,328,116,5.0,5.0,9.5,1,0.94
63.0,Sorbonne University,France,5,334,119,5.0,4.5,9.7,1,0.95
63.0,Sorbonne University,France,5,336,119,4.0,3.5,9.8,1,0.97
63.0,Sorbonne University,France,5,340,120,4.5,4.5,9.6,1,0.94
63.0,Sorbonne University,France,5,322,109,4.5,3.5,8.8,0,0.76
63.0,Sorbonne University,France,5,340,114,4.0,4.0,9.6,1,0.9
